"PID","infoCond","optimCond","block","banditTrial","estOption","optionType","optOptimality","value","condition","minObs","maxObs"
16438,"info","sub",4,48,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,49,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,49,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
16438,"info","sub",4,50,"imgNWTK/KeepItSecret.jpg","non-target","optim",80,"info, sub",70,130
16438,"info","sub",4,50,"imgNWTK/FindOutNow.jpg","target","sub",110,"info, sub",70,130
16438,"info","sub",4,51,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,51,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
16438,"info","sub",4,52,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,52,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
16438,"info","sub",4,53,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,53,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
16438,"info","sub",4,54,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,54,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
16438,"info","sub",4,55,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
16438,"info","sub",4,55,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,56,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,56,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
16438,"info","sub",4,57,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
16438,"info","sub",4,57,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,58,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,58,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
16438,"info","sub",4,59,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
16438,"info","sub",4,59,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,60,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
16438,"info","sub",4,60,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
20931,"info","eq",4,46,"imgNWTK/KeepItSecret.jpg","non-target","NA",94,"info, eq",90,110
20931,"info","eq",4,46,"imgNWTK/FindOutNow.jpg","target","NA",101,"info, eq",90,110
20931,"info","eq",4,47,"imgNWTK/FindOutNow.jpg","target","NA",94,"info, eq",90,110
20931,"info","eq",4,47,"imgNWTK/KeepItSecret.jpg","non-target","NA",102,"info, eq",90,110
20931,"info","eq",4,48,"imgNWTK/KeepItSecret.jpg","non-target","NA",99,"info, eq",90,110
20931,"info","eq",4,48,"imgNWTK/FindOutNow.jpg","target","NA",103,"info, eq",90,110
20931,"info","eq",4,49,"imgNWTK/KeepItSecret.jpg","non-target","NA",102,"info, eq",90,110
20931,"info","eq",4,49,"imgNWTK/FindOutNow.jpg","target","NA",94,"info, eq",90,110
20931,"info","eq",4,50,"imgNWTK/KeepItSecret.jpg","non-target","NA",102,"info, eq",90,110
20931,"info","eq",4,50,"imgNWTK/FindOutNow.jpg","target","NA",97,"info, eq",90,110
20931,"info","eq",4,51,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
20931,"info","eq",4,51,"imgNWTK/KeepItSecret.jpg","non-target","NA",105,"info, eq",90,110
20931,"info","eq",4,52,"imgNWTK/KeepItSecret.jpg","non-target","NA",105,"info, eq",90,110
20931,"info","eq",4,52,"imgNWTK/FindOutNow.jpg","target","NA",97,"info, eq",90,110
20931,"info","eq",4,53,"imgNWTK/KeepItSecret.jpg","non-target","NA",101,"info, eq",90,110
20931,"info","eq",4,53,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
20931,"info","eq",4,54,"imgNWTK/FindOutNow.jpg","target","NA",102,"info, eq",90,110
20931,"info","eq",4,54,"imgNWTK/KeepItSecret.jpg","non-target","NA",105,"info, eq",90,110
20931,"info","eq",4,55,"imgNWTK/FindOutNow.jpg","target","NA",99,"info, eq",90,110
20931,"info","eq",4,55,"imgNWTK/KeepItSecret.jpg","non-target","NA",92,"info, eq",90,110
20931,"info","eq",4,56,"imgNWTK/FindOutNow.jpg","target","NA",104,"info, eq",90,110
20931,"info","eq",4,56,"imgNWTK/KeepItSecret.jpg","non-target","NA",99,"info, eq",90,110
20931,"info","eq",4,57,"imgNWTK/FindOutNow.jpg","target","NA",106,"info, eq",90,110
20931,"info","eq",4,57,"imgNWTK/KeepItSecret.jpg","non-target","NA",106,"info, eq",90,110
20931,"info","eq",4,58,"imgNWTK/KeepItSecret.jpg","non-target","NA",99,"info, eq",90,110
20931,"info","eq",4,58,"imgNWTK/FindOutNow.jpg","target","NA",103,"info, eq",90,110
20931,"info","eq",4,59,"imgNWTK/FindOutNow.jpg","target","NA",94,"info, eq",90,110
20931,"info","eq",4,59,"imgNWTK/KeepItSecret.jpg","non-target","NA",90,"info, eq",90,110
20931,"info","eq",4,60,"imgNWTK/KeepItSecret.jpg","non-target","NA",108,"info, eq",90,110
20931,"info","eq",4,60,"imgNWTK/FindOutNow.jpg","target","NA",108,"info, eq",90,110
22535,"info","optim",4,46,"imgNWTK/FindOutNow.jpg","target","optim",110,"info, optim",70,130
22535,"info","optim",4,46,"imgNWTK/KeepItSecret.jpg","non-target","sub",88,"info, optim",70,130
22535,"info","optim",4,47,"imgNWTK/KeepItSecret.jpg","non-target","sub",88,"info, optim",70,130
22535,"info","optim",4,47,"imgNWTK/FindOutNow.jpg","target","optim",125,"info, optim",70,130
22535,"info","optim",4,48,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,48,"imgNWTK/FindOutNow.jpg","target","optim",122,"info, optim",70,130
22535,"info","optim",4,49,"imgNWTK/FindOutNow.jpg","target","optim",122,"info, optim",70,130
22535,"info","optim",4,49,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,50,"imgNWTK/FindOutNow.jpg","target","optim",100,"info, optim",70,130
22535,"info","optim",4,50,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,51,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,51,"imgNWTK/FindOutNow.jpg","target","optim",100,"info, optim",70,130
22535,"info","optim",4,52,"imgNWTK/FindOutNow.jpg","target","optim",100,"info, optim",70,130
22535,"info","optim",4,52,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,53,"imgNWTK/FindOutNow.jpg","target","optim",125,"info, optim",70,130
22535,"info","optim",4,53,"imgNWTK/KeepItSecret.jpg","non-target","sub",110,"info, optim",70,130
22535,"info","optim",4,54,"imgNWTK/FindOutNow.jpg","target","optim",125,"info, optim",70,130
22535,"info","optim",4,54,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,55,"imgNWTK/FindOutNow.jpg","target","optim",125,"info, optim",70,130
22535,"info","optim",4,55,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,56,"imgNWTK/KeepItSecret.jpg","non-target","sub",120,"info, optim",70,130
22535,"info","optim",4,56,"imgNWTK/FindOutNow.jpg","target","optim",100,"info, optim",70,130
22535,"info","optim",4,57,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,57,"imgNWTK/FindOutNow.jpg","target","optim",124,"info, optim",70,130
22535,"info","optim",4,58,"imgNWTK/KeepItSecret.jpg","non-target","sub",124,"info, optim",70,130
22535,"info","optim",4,58,"imgNWTK/FindOutNow.jpg","target","optim",100,"info, optim",70,130
22535,"info","optim",4,59,"imgNWTK/FindOutNow.jpg","target","optim",100,"info, optim",70,130
22535,"info","optim",4,59,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,60,"imgNWTK/KeepItSecret.jpg","non-target","sub",100,"info, optim",70,130
22535,"info","optim",4,60,"imgNWTK/FindOutNow.jpg","target","optim",100,"info, optim",70,130
23747,"info","optim",4,46,"imgNWTK/KeepItSecret.jpg","non-target","sub",87,"info, optim",70,130
23747,"info","optim",4,46,"imgNWTK/FindOutNow.jpg","target","optim",118,"info, optim",70,130
23747,"info","optim",4,47,"imgNWTK/FindOutNow.jpg","target","optim",88,"info, optim",70,130
23747,"info","optim",4,47,"imgNWTK/KeepItSecret.jpg","non-target","sub",113,"info, optim",70,130
23747,"info","optim",4,48,"imgNWTK/FindOutNow.jpg","target","optim",116,"info, optim",70,130
23747,"info","optim",4,48,"imgNWTK/KeepItSecret.jpg","non-target","sub",70,"info, optim",70,130
23747,"info","optim",4,49,"imgNWTK/FindOutNow.jpg","target","optim",117,"info, optim",70,130
23747,"info","optim",4,49,"imgNWTK/KeepItSecret.jpg","non-target","sub",87,"info, optim",70,130
23747,"info","optim",4,50,"imgNWTK/KeepItSecret.jpg","non-target","sub",76,"info, optim",70,130
23747,"info","optim",4,50,"imgNWTK/FindOutNow.jpg","target","optim",127,"info, optim",70,130
23747,"info","optim",4,51,"imgNWTK/FindOutNow.jpg","target","optim",70,"info, optim",70,130
23747,"info","optim",4,51,"imgNWTK/KeepItSecret.jpg","non-target","sub",124,"info, optim",70,130
23747,"info","optim",4,52,"imgNWTK/KeepItSecret.jpg","non-target","sub",70,"info, optim",70,130
23747,"info","optim",4,52,"imgNWTK/FindOutNow.jpg","target","optim",124,"info, optim",70,130
23747,"info","optim",4,53,"imgNWTK/KeepItSecret.jpg","non-target","sub",88,"info, optim",70,130
23747,"info","optim",4,53,"imgNWTK/FindOutNow.jpg","target","optim",120,"info, optim",70,130
23747,"info","optim",4,54,"imgNWTK/FindOutNow.jpg","target","optim",112,"info, optim",70,130
23747,"info","optim",4,54,"imgNWTK/KeepItSecret.jpg","non-target","sub",80,"info, optim",70,130
23747,"info","optim",4,55,"imgNWTK/KeepItSecret.jpg","non-target","sub",77,"info, optim",70,130
23747,"info","optim",4,55,"imgNWTK/FindOutNow.jpg","target","optim",128,"info, optim",70,130
23747,"info","optim",4,56,"imgNWTK/KeepItSecret.jpg","non-target","sub",86,"info, optim",70,130
23747,"info","optim",4,56,"imgNWTK/FindOutNow.jpg","target","optim",123,"info, optim",70,130
23747,"info","optim",4,57,"imgNWTK/FindOutNow.jpg","target","optim",130,"info, optim",70,130
23747,"info","optim",4,57,"imgNWTK/KeepItSecret.jpg","non-target","sub",77,"info, optim",70,130
23747,"info","optim",4,58,"imgNWTK/FindOutNow.jpg","target","optim",119,"info, optim",70,130
23747,"info","optim",4,58,"imgNWTK/KeepItSecret.jpg","non-target","sub",84,"info, optim",70,130
23747,"info","optim",4,59,"imgNWTK/KeepItSecret.jpg","non-target","sub",79,"info, optim",70,130
23747,"info","optim",4,59,"imgNWTK/FindOutNow.jpg","target","optim",111,"info, optim",70,130
23747,"info","optim",4,60,"imgNWTK/KeepItSecret.jpg","non-target","sub",88,"info, optim",70,130
23747,"info","optim",4,60,"imgNWTK/FindOutNow.jpg","target","optim",114,"info, optim",70,130
24589,"noninfo","eq",4,46,"imgNWTK/square.png","non-target","NA",104,"noninfo, eq",90,110
24589,"noninfo","eq",4,46,"imgNWTK/triangle.png","target","NA",97,"noninfo, eq",90,110
24589,"noninfo","eq",4,47,"imgNWTK/square.png","non-target","NA",103,"noninfo, eq",90,110
24589,"noninfo","eq",4,47,"imgNWTK/triangle.png","target","NA",98,"noninfo, eq",90,110
24589,"noninfo","eq",4,48,"imgNWTK/square.png","non-target","NA",110,"noninfo, eq",90,110
24589,"noninfo","eq",4,48,"imgNWTK/triangle.png","target","NA",99,"noninfo, eq",90,110
24589,"noninfo","eq",4,49,"imgNWTK/triangle.png","target","NA",106,"noninfo, eq",90,110
24589,"noninfo","eq",4,49,"imgNWTK/square.png","non-target","NA",98,"noninfo, eq",90,110
24589,"noninfo","eq",4,50,"imgNWTK/triangle.png","target","NA",99,"noninfo, eq",90,110
24589,"noninfo","eq",4,50,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
24589,"noninfo","eq",4,51,"imgNWTK/square.png","non-target","NA",104,"noninfo, eq",90,110
24589,"noninfo","eq",4,51,"imgNWTK/triangle.png","target","NA",97,"noninfo, eq",90,110
24589,"noninfo","eq",4,52,"imgNWTK/triangle.png","target","NA",97,"noninfo, eq",90,110
24589,"noninfo","eq",4,52,"imgNWTK/square.png","non-target","NA",103,"noninfo, eq",90,110
24589,"noninfo","eq",4,53,"imgNWTK/triangle.png","target","NA",97,"noninfo, eq",90,110
24589,"noninfo","eq",4,53,"imgNWTK/square.png","non-target","NA",102,"noninfo, eq",90,110
24589,"noninfo","eq",4,54,"imgNWTK/square.png","non-target","NA",110,"noninfo, eq",90,110
24589,"noninfo","eq",4,54,"imgNWTK/triangle.png","target","NA",90,"noninfo, eq",90,110
24589,"noninfo","eq",4,55,"imgNWTK/square.png","non-target","NA",109,"noninfo, eq",90,110
24589,"noninfo","eq",4,55,"imgNWTK/triangle.png","target","NA",95,"noninfo, eq",90,110
24589,"noninfo","eq",4,56,"imgNWTK/triangle.png","target","NA",101,"noninfo, eq",90,110
24589,"noninfo","eq",4,56,"imgNWTK/square.png","non-target","NA",99,"noninfo, eq",90,110
24589,"noninfo","eq",4,57,"imgNWTK/triangle.png","target","NA",99,"noninfo, eq",90,110
24589,"noninfo","eq",4,57,"imgNWTK/square.png","non-target","NA",98,"noninfo, eq",90,110
24589,"noninfo","eq",4,58,"imgNWTK/triangle.png","target","NA",96,"noninfo, eq",90,110
24589,"noninfo","eq",4,58,"imgNWTK/square.png","non-target","NA",108,"noninfo, eq",90,110
24589,"noninfo","eq",4,59,"imgNWTK/square.png","non-target","NA",98,"noninfo, eq",90,110
24589,"noninfo","eq",4,59,"imgNWTK/triangle.png","target","NA",108,"noninfo, eq",90,110
24589,"noninfo","eq",4,60,"imgNWTK/triangle.png","target","NA",99,"noninfo, eq",90,110
24589,"noninfo","eq",4,60,"imgNWTK/square.png","non-target","NA",96,"noninfo, eq",90,110
28802,"noninfo","eq",4,46,"imgNWTK/square.png","non-target","NA",102,"noninfo, eq",90,110
28802,"noninfo","eq",4,46,"imgNWTK/triangle.png","target","NA",96,"noninfo, eq",90,110
28802,"noninfo","eq",4,47,"imgNWTK/square.png","non-target","NA",102,"noninfo, eq",90,110
28802,"noninfo","eq",4,47,"imgNWTK/triangle.png","target","NA",96,"noninfo, eq",90,110
28802,"noninfo","eq",4,48,"imgNWTK/triangle.png","target","NA",90,"noninfo, eq",90,110
28802,"noninfo","eq",4,48,"imgNWTK/square.png","non-target","NA",96,"noninfo, eq",90,110
28802,"noninfo","eq",4,49,"imgNWTK/triangle.png","target","NA",90,"noninfo, eq",90,110
28802,"noninfo","eq",4,49,"imgNWTK/square.png","non-target","NA",100,"noninfo, eq",90,110
28802,"noninfo","eq",4,50,"imgNWTK/triangle.png","target","NA",90,"noninfo, eq",90,110
28802,"noninfo","eq",4,50,"imgNWTK/square.png","non-target","NA",104,"noninfo, eq",90,110
28802,"noninfo","eq",4,51,"imgNWTK/triangle.png","target","NA",94,"noninfo, eq",90,110
28802,"noninfo","eq",4,51,"imgNWTK/square.png","non-target","NA",100,"noninfo, eq",90,110
28802,"noninfo","eq",4,52,"imgNWTK/triangle.png","target","NA",90,"noninfo, eq",90,110
28802,"noninfo","eq",4,52,"imgNWTK/square.png","non-target","NA",100,"noninfo, eq",90,110
28802,"noninfo","eq",4,53,"imgNWTK/square.png","non-target","NA",90,"noninfo, eq",90,110
28802,"noninfo","eq",4,53,"imgNWTK/triangle.png","target","NA",100,"noninfo, eq",90,110
28802,"noninfo","eq",4,54,"imgNWTK/triangle.png","target","NA",95,"noninfo, eq",90,110
28802,"noninfo","eq",4,54,"imgNWTK/square.png","non-target","NA",100,"noninfo, eq",90,110
28802,"noninfo","eq",4,55,"imgNWTK/square.png","non-target","NA",104,"noninfo, eq",90,110
28802,"noninfo","eq",4,55,"imgNWTK/triangle.png","target","NA",96,"noninfo, eq",90,110
28802,"noninfo","eq",4,56,"imgNWTK/triangle.png","target","NA",90,"noninfo, eq",90,110
28802,"noninfo","eq",4,56,"imgNWTK/square.png","non-target","NA",93,"noninfo, eq",90,110
28802,"noninfo","eq",4,57,"imgNWTK/triangle.png","target","NA",100,"noninfo, eq",90,110
28802,"noninfo","eq",4,57,"imgNWTK/square.png","non-target","NA",102,"noninfo, eq",90,110
28802,"noninfo","eq",4,58,"imgNWTK/triangle.png","target","NA",94,"noninfo, eq",90,110
28802,"noninfo","eq",4,58,"imgNWTK/square.png","non-target","NA",90,"noninfo, eq",90,110
28802,"noninfo","eq",4,59,"imgNWTK/triangle.png","target","NA",94,"noninfo, eq",90,110
28802,"noninfo","eq",4,59,"imgNWTK/square.png","non-target","NA",91,"noninfo, eq",90,110
28802,"noninfo","eq",4,60,"imgNWTK/triangle.png","target","NA",96,"noninfo, eq",90,110
28802,"noninfo","eq",4,60,"imgNWTK/square.png","non-target","NA",98,"noninfo, eq",90,110
319,"info","eq",4,46,"imgNWTK/FindOutNow.jpg","target","NA",97,"info, eq",90,110
319,"info","eq",4,46,"imgNWTK/KeepItSecret.jpg","non-target","NA",105,"info, eq",90,110
319,"info","eq",4,47,"imgNWTK/FindOutNow.jpg","target","NA",94,"info, eq",90,110
319,"info","eq",4,47,"imgNWTK/KeepItSecret.jpg","non-target","NA",98,"info, eq",90,110
319,"info","eq",4,48,"imgNWTK/FindOutNow.jpg","target","NA",90,"info, eq",90,110
319,"info","eq",4,48,"imgNWTK/KeepItSecret.jpg","non-target","NA",95,"info, eq",90,110
319,"info","eq",4,49,"imgNWTK/FindOutNow.jpg","target","NA",93,"info, eq",90,110
319,"info","eq",4,49,"imgNWTK/KeepItSecret.jpg","non-target","NA",95,"info, eq",90,110
319,"info","eq",4,50,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
319,"info","eq",4,50,"imgNWTK/KeepItSecret.jpg","non-target","NA",104,"info, eq",90,110
319,"info","eq",4,51,"imgNWTK/FindOutNow.jpg","target","NA",90,"info, eq",90,110
319,"info","eq",4,51,"imgNWTK/KeepItSecret.jpg","non-target","NA",95,"info, eq",90,110
319,"info","eq",4,52,"imgNWTK/KeepItSecret.jpg","non-target","NA",98,"info, eq",90,110
319,"info","eq",4,52,"imgNWTK/FindOutNow.jpg","target","NA",91,"info, eq",90,110
319,"info","eq",4,53,"imgNWTK/KeepItSecret.jpg","non-target","NA",94,"info, eq",90,110
319,"info","eq",4,53,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
319,"info","eq",4,54,"imgNWTK/KeepItSecret.jpg","non-target","NA",92,"info, eq",90,110
319,"info","eq",4,54,"imgNWTK/FindOutNow.jpg","target","NA",94,"info, eq",90,110
319,"info","eq",4,55,"imgNWTK/KeepItSecret.jpg","non-target","NA",93,"info, eq",90,110
319,"info","eq",4,55,"imgNWTK/FindOutNow.jpg","target","NA",95,"info, eq",90,110
319,"info","eq",4,56,"imgNWTK/KeepItSecret.jpg","non-target","NA",94,"info, eq",90,110
319,"info","eq",4,56,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
319,"info","eq",4,57,"imgNWTK/FindOutNow.jpg","target","NA",93,"info, eq",90,110
319,"info","eq",4,57,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
319,"info","eq",4,58,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
319,"info","eq",4,58,"imgNWTK/KeepItSecret.jpg","non-target","NA",93,"info, eq",90,110
319,"info","eq",4,59,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
319,"info","eq",4,59,"imgNWTK/KeepItSecret.jpg","non-target","NA",90,"info, eq",90,110
319,"info","eq",4,60,"imgNWTK/KeepItSecret.jpg","non-target","NA",95,"info, eq",90,110
319,"info","eq",4,60,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,46,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,46,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,47,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,47,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,48,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,48,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,49,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,49,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,50,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
32562,"info","eq",4,50,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,51,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,51,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,52,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,52,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,53,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,53,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,54,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,54,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,55,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,55,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,56,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,56,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32562,"info","eq",4,57,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32562,"info","eq",4,57,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
